,Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x ),Description_Translated,Description_Sentiment,Image_Text_Translated,Image_Text_Sentiment
640,Ricardo Macchi Real,ricardomacchioficial,39118.0,2022-11-05 00:32:24 EDT,2022-11-05,00:32:24,Photo,825,811,14,0,False,https://www.instagram.com/p/CkkOMytMfUk/,https://www.instagram.com/p/CkkOMytMfUk/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/313991877_1155603435043460_8219611517948636298_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=m9yLXk5I-3kAX--Nanf&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAgaEca6wHXKGKoVZJBQqK935JzPUsio-vkh9-h_gD6pQ&oe=63B225F3,,"*Patriotas, postem seus vídeos das manifestações e marquem essas emissoras internacionais, já que as brasileiras estão noticiando pouco ou nada*

NBC - *@nbcnews*
CBS - *@cbstv* *@cbsnews*
ABC - *@abc7ny*
FOX - *@foxtv*
NEW YORK TIMES - *@nytimes*
BBC Londres - *@bbclondon*","Patriotas, postem seus vídeos das manifestações e marquem essas emissoras internacionais, já que as brasileiras estão noticiando pouco ou nada NBC @nbcnews CBS @cbstv @cbsnews ABC- @abc7ny FOX @foxtv NEW YORK TIMES @nytimes BBC Londres- *@bbclondon* 01:29",,,2.07,"*Patriots, post their videos of the demonstrations and mark these international broadcasters, as Brazilian women are reporting little or nothing*

Nbc - *@nbcnews *
CBS - *@cbstv * *@cbsnews *
ABC - *@abc7ny *
FOX - *@FOXTV *
New York Times - *@nytimes *
BBC London - *@bbclondon *",0.0,"Patriots, post their videos of the demonstrations and mark these international broadcasters, as Brazilian women are reporting little or nothing nbc @nbcnews cbs @cbstv @cbsnews abc- @abc7ny fox @foxtv new York Times @nytimes bbc london- * @bbclondon * 01: 29",0.0
641,Rodrigo Constantino,rodrigoconstantino1976,1396110.0,2022-11-04 22:24:17 EDT,2022-11-04,22:24:17,Photo,"137,784",131424,6360,0,False,https://www.instagram.com/p/Ckj_ia1sY5e/,https://www.instagram.com/p/Ckj_ia1sY5e/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/313965278_648349110091685_3784650000385931809_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=0QJQk8GWX7sAX_TvCCA&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfByld5NjRgjA7AYwz-6bcRYcoHr_iuTqWHiSQQrDw_mfg&oe=63928505,,😡😡😡😡,"Rodrigo Constantino @Rconstantino UM MILHÃO E ΜΕΙΟ DE ELEITORES! Simplesmente O deputado federal mais votado da historia! Aí ele resume uma live, faz perguntas e sugere investigação sobre o assunto, e imediatamente sua conta é derrubada! Se vc acha isso normal, VTNC!!!",,,3.39,😡😡😡😡,0.0,"Rodrigo Constantino @rconstantino a million and μειο of voters!Simply the most voted federal deputy in history!Then he summarizes a live, asks questions and suggests investigation into the subject, and immediately his account is overthrown!If you think this normal, vtnc !!!",0.0
642,Gustavo Gayer,gusgayer,392040.0,2022-11-04 22:11:52 EDT,2022-11-04,22:11:52,Album,"56,275",53488,2787,0,False,https://www.instagram.com/p/Ckj-HkeNr8D/,https://www.instagram.com/p/Ckj-HkeNr8D/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/314454627_8943843818962806_1438915091837581132_n.webp?stp=dst-jpg&_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2bGd9Y9wFmMAX_iVljt&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfA_k74389kzxEGZBS1YEJczTAWQJO4-s3DcqFX39sBo0A&oe=6397D5F7,,Eu não vou parar! Nós não podemos parar!,,,,10.55,I will not stop! We can not stop!,0.5204,Nan,0.0
643,Karina Bacchi,karinabacchi,9116659.0,2022-11-04 21:15:33 EDT,2022-11-04,21:15:33,Photo,"88,608",85585,3023,0,False,https://www.instagram.com/p/Ckj3rBwMvrk/,https://www.instagram.com/p/Ckj3rBwMvrk/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/314459568_638520677937432_1130662685966425291_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Zx4sA_R3S00AX8RBPOB&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBhMj_Vb-37Tc5xXwu_-ZLT8D0hbfPglMBgMhsf6ShmYQ&oe=63B1BBE2,,"Continuo crendo na justiça de Deus 💙💪🏼😁🕊 Felizes aqueles que colocam nEle sua confiança , não cessam a oração e seguem com perseverança pelo caminho dos retos . Vamos em frente com Jesus !!! Orando por aqueles que ainda acham que a oração não tem poder …. 💪🏼🕊🔥",,,,6.66,"I keep believing in God's righteousness 💙💪🏼😁🕊 Happy those who put their trust in Him, do not cease prayer and follow with perseverance along the path of the rects.Let's go ahead with Jesus !!!Praying for those who still think that prayer has no power….💪🏼🕊🔥",0.9322,Nan,0.0
644,Adrilles Jorge,adrillesjorge,851408.0,2022-11-04 19:44:23 EDT,2022-11-04,19:44:23,Photo,"148,705",142468,6237,0,False,https://www.instagram.com/p/CkjtPTFuR-X/,https://www.instagram.com/p/CkjtPTFuR-X/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/313934863_475284051092762_7666125843013785563_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ZXEnZEFSmCoAX-Txpmv&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDQ6vUwUUtuRyFmQOexUr4L4wRt9FP_BAreUlXZyzBrXA&oe=63E70C0C,,,"Adrilles Jorge @AdrillesRJorge Derrubaram a live sobre suposta inconsistências nas urnas; derrubaram a hashtag sobre roubo. Ο site do tse sumiu. Derrubando perfis. Derrubando discussão , investigação, contestação A liberdade está sendo derrubada no Brasil.",,,4.65,Nan,0.0,"Adrilles Jorge @adrillesrjorge toppled the live on alleged lumBing inconsistencies;They knocked down the hashtag about theft.The TSE website disappeared.Knocking down profiles.Overthrowing discussion, investigation, contestation Freedom is being overthrown in Brazil.",0.6369
645,Anderson Torres,andersontorresoficial,107276.0,2022-11-04 15:52:52 EDT,2022-11-04,15:52:52,Photo,708,708,0,0,False,https://www.instagram.com/p/CkjSvrfJbFk/,https://www.instagram.com/p/CkjSvrfJbFk/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/313928369_112450888215361_1445301044509571822_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=OlfDBLzaUkAAX9Y3YBM&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfA0VjLXtftFFiYCzNFdj82sJ8QkUV4ZRXeSH0wAv_2TNg&oe=638EEDC5,,"Até o momento, a @PRFoficial, já desmobilizou 966 manifestações. Todas as rodovias federais estão livres de bloqueios.
 As ações de desmobilização das manifestações apresentam, até o momento, os seguintes números:

⛓️ 45 pessoas detidas

✍️5422 autuações realizadas

💸 R$ 14 milhões em multas aplicadas",POLICIA RODOVIARIA PRF EDERAL α INFORMA OCORRÊNCIAS EM RODOVIAS FEDERAIS NO BRASIL AM: 01 interdição. Mais detalhes em @prf_am -MT: 03 interdições. Mais detalhes em @prf191mt -PA: 05 interdições. Mais detalhes em @prf_pa _pa -RO: RO: 02 interdições. Mais detalhes em @prf_ro *Nos demais estados não há registros de interdições ou bloqueios.,,,-1.52,"To date, @prfacficial, has demobilized 966 demonstrations.All federal highways are free of blockages.
 The demobilization actions of the demonstrations have, so far, the following figures:

⛓️ 45 detained people

✍️5422 AUTHORITIES

💸 R $ 14 million in fines applied",0.1531,PRF Ederal Highway Police α informs occurrences on federal highways in Brazil AM: 01 interdiction.More details in @prf_am -mt: 03 interdictions.More details in @PRF191MT -pa: 05 interdictions.More details in @prf_pa _pa -ro: RO: 02 interdictions.More details in @prf_ro *In other states there are no records of interdictions or blockages.,-0.296
646,Magno Malta,magnomalta,1551198.0,2022-11-04 15:28:14 EDT,2022-11-04,15:28:14,Photo,"96,559",94069,2490,0,False,https://www.instagram.com/p/CkjP7MbpJqk/,https://www.instagram.com/p/CkjP7MbpJqk/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/314101515_679547380210856_5510465316268766161_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=qV_vQnTva70AX8UjPW3&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC2AnWj2nPDIRDrDLdfWVM4uuOwrfp2CmptTFuqrJvKpw&oe=6391D0F8,,É triste ter que desmentir uma narrativa todo dia ..!,Tweet magno malta @MagnoMalta As mentiras relacionadas ao PL como partidos que está flertando com o Lula já começaram.! O PL seguirá com seu líder @jairbolsonaro como a grande muralha conservadora da nossa América Estamos juntos para o que der e vier!,,,6.85,It is sad to have to deny a narrative every day ..!,-0.6996,Tweet Magno Malta @Magnomalta The lies related to PL as parties that are flirting with Lula have begun.!The PL will continue with its leader @jairbolsonaro as the great conservative wall of our America we are together for whatever comes and comes!,0.7494
647,Karina Bacchi,karinabacchi,9113784.0,2022-11-04 11:40:34 EDT,2022-11-04,11:40:34,Album,"50,863",50360,503,0,False,https://www.instagram.com/p/Cki13snp9hv/,https://www.instagram.com/p/Cki13snp9hv/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/314509823_563567772295347_8013421138098949153_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=vVSXuQKyxToAX9JGYcj&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfA7WGJ3yvX3M80JvymQ9-L90T2fnOLoAU_vju7OcS5Anw&oe=63A8CEB0,,"Todos nós sabemos o quanto o cabelo da @karinabacchi é referência em loiro, para mim é um prazer há 2 anos estar cuidando do seu cabelo que é sinônimo de desejo para muitos.

Nesse dia fizemos mechas largas e finas trazendo um loiro natural, com muita luminosidade já pensando em uma proposta para o verão ☀️

Obrigado pela confiança, é um prazer para mim te receber e te deixar ainda mais linda

O que você achou do resultado? 👇

#estiloeversonfernandes #romcomcept",,,,1.66,"We all know how much @karinabacchi's hair is a reference in blonde, for me it is a pleasure for 2 years to be taking care of your hair that is synonymous with desire for many.

That day we made wide and thin strands bringing a natural blond, with a lot of brightness already thinking of a proposal for summer ☀️

Thanks for the trust, it is a pleasure for me to receive you and make you even more beautiful

What did you think of the result?👇

#estiloeversonfernandes #romcomcept",0.9814,Nan,0.0
648,Karina Bacchi,karinabacchi,9113784.0,2022-11-04 11:03:02 EDT,2022-11-04,11:03:02,Video,"12,953",12602,351,81741,False,https://www.instagram.com/tv/CkixiRpoG49/,https://www.instagram.com/tv/CkixiRpoG49/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/313893821_672361317627060_3459441376744276087_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Hr5xg_EUH18AX92hA9h&_nc_oc=AQlLII3TzN9TIYT_6NGmIhWUfPKe9XLt-hg_aCgDhQ6n5hDfUHieGGEOip7hvUYrnGQ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC00Xo2FN2JBsCS6cM0t5b-bpRabwGcnCVCQF0VCCeoAQ&oe=63A4F0FA,,LIVE : Nosso escudo está nas mãos de Deus ! Dá fim a maldade dos ímpios e ao justo dá segurança ! Confie nEle a cada dia !,,,,-1.41,Live: Our shield is in the hands of God!The wickedness of the wicked and the righteous gives security!Trust it every day!,-0.8114,Nan,0.0
649,Magno Malta,magnomalta,1551198.0,2022-11-04 10:39:26 EDT,2022-11-04,10:39:26,Photo,"60,496",59017,1479,0,False,https://www.instagram.com/p/Ckiu3_qJjeu/,https://www.instagram.com/p/Ckiu3_qJjeu/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/314506068_199790055860670_8494237943129323990_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=HXkJieDx2QQAX9RrbWA&_nc_oc=AQkyQT6X89QS0OdGGKjZH7L7TRM6QBeefLa_aP3KK1PL3MUs8-EPQxtGm_OuJ1Yjo90&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAmhXWDIMxIDU_9tL3SZyGmpODwEdOvvbYAp-WoapLUZg&oe=63916474,,Espero que o arrependimento aqui chegue tão rápido quanto em Israel 🇮🇱! @jairmessiasbolsonaro,pleno.news pleno. Resultados confirmam vitória de Netanyahu e aliados em Israel,,,4.29,I hope the regret here comes as fast as in Israel 🇮🇱!@jairmessiasbolsonaro,0.1007,full.News full.Results confirm Netanyahu's victory and allies in Israel,0.0
650,Clarissa Tércio,clarissatercio,1001878.0,2022-11-04 10:32:23 EDT,2022-11-04,10:32:23,Photo,"10,970",10428,542,0,False,https://www.instagram.com/p/CkiuEVqstU6/,https://www.instagram.com/p/CkiuEVqstU6/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/313819685_642210540891736_2720269664901794280_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=5uSM4ow9tAwAX-mddsg&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBhtxD-wDm1lCdVUcAYuJKWxFHi9y3DPPivsWvQdW3pPg&oe=63A88514,,👍🏻,"Clarissa Tércio @clarissatercio ""O meu voto jamais fez traficantes sorrirem, presidiários festejarem, pedófilos aplaudirem ou corruptos celebrarem!"" 11:29 04/11/2022 Twitter for Phone",,,1.63,👍🏻,0.0,"Clarissa tércio @clarissaterio ""My vote never made traffickers smile, prisoners celebrate, pedophiles applaud or corrupt celebrate!""11:29 04/11/2022 Twitter for Phone",0.3781
651,Adrilles Jorge,adrillesjorge,851408.0,2022-11-04 09:55:06 EDT,2022-11-04,09:55:06,Photo,"77,508",73196,4312,0,False,https://www.instagram.com/p/CkipzTDOhap/,https://www.instagram.com/p/CkipzTDOhap/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/313946488_3317757318495914_8302641851699777891_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=iwmT6I-8zmoAX_2iKZr&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCn-ScuxgfLV9zmSnocqTkzOUsG2yPfDFNOggwrZxdWpg&oe=63E7246D,,,"Adrilles Jorge @AdrillesRJorge Não vai haver oposição ao governo petista porque a união do império da opinião única entre Ο executivo, o judiciário, a mídia e o congresso fisiologista vai massacrar toda oposição, toda opinião toda liberdade. O PT sequer esconde: quer calar a todos, se não gritarmos agora PT vai entrar com ação para tornar Bolsonaro, Nikolas Ferreira, Carla Zambelli e Eduardo Bolsonaro inelegíveis, diz jornalista",,,2.42,Nan,0.0,"Adrilles Jorge @adrillesrjorge will not be opposed to the PT government because the union of the empire of unique opinion between ο executive, the judiciary, the media and the physiologist congress will massacre all opposition, all opinion all freedom.The PT does not even hide: wants to silence everyone, if we do not shout now PT will come with action to make Bolsonaro, Nikolas Ferreira, Carla Zambelli and Eduardo Bolsonaro ineligible, says journalist",0.1326
652,Rodrigo Constantino,rodrigoconstantino1976,1385255.0,2022-11-04 09:54:49 EDT,2022-11-04,09:54:49,Photo,"52,223",51102,1121,0,False,https://www.instagram.com/p/CkipxMZMdxC/,https://www.instagram.com/p/CkipxMZMdxC/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/313905958_792065621881034_2911652276450167893_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=7auoNyrHDtwAX-qJr9K&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfA8nHf3ap0uboaCWfUyryNxd2PYU09KoO8PTq9_2u1seA&oe=6391AFD1,,🤷🏻‍♂️,Rodrigo Constantino @rodrigoconstantino1976 Será que numa democracia de verdade Ο cidadão ainda pode desconfiar e externar tal desconfiança do sistema eleitoral comandado por ministros partidários? Pois só numa DITADURA se trata como criminoso quem exerce tal direito básico...,,,1.28,🤷🏻‍♂️,0.0,Rodrigo Constantino @Rodrigoconstantino1976 Can a real democracy still distrust and express such distrust of the electoral system led by party ministers?For only in a dictatorship it is a criminal who exercises such a basic right ...,-0.743
653,Anderson Torres,andersontorresoficial,107183.0,2022-11-03 12:25:02 EDT,2022-11-03,12:25:02,Photo,"1,329",1329,0,0,False,https://www.instagram.com/p/CkgWKmKuNjk/,https://www.instagram.com/p/CkgWKmKuNjk/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/313854712_407571761437472_2783099921041356991_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ADfVuIsY-c0AX-jjw33&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDmkgcJxLhc78g4mv-h-iemRGlnpiNkWmQ1xXGdrj_TeA&oe=638E08E8,,"@prfoficial nas estradas: 4500 policiais, 1700 viaturas e 8 aeronaves. Já realizamos 864 desobstruções e 4216 multas aplicadas, são mais de R$ 10 milhões. Total de 20 atuações da tropa de choque e 37 prisões. Restam 2 pontos de bloqueio e 137 de manifestação.

🇧🇷",,,,1.24,"@prfacficficial on roads: 4500 police, 1700 vehicles and 8 aircraft.We have already performed 864 clearances and 4216 fines applied, are more than $ 10 million.Total of 20 Shock Troop performances and 37 prisons.There are 2 block points left and 137 of manifestation.

🇧🇷",-0.6705,Nan,0.0
654,Karina Bacchi,karinabacchi,9116503.0,2022-11-03 11:15:11 EDT,2022-11-03,11:15:11,Video,"24,097",23038,1059,119931,False,https://www.instagram.com/tv/CkgOID_AkTG/,https://www.instagram.com/tv/CkgOID_AkTG/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/313805416_719208879812576_270371457515821387_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=88nNKThCp_sAX_2uoo1&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBc6CsPrPVnknFxa7vFDB_qoPqPsMYp6GSDpUBPZ3VVjQ&oe=63A1CC73,,SIGAMOS FIRMES NA OBRA DE DEUS NA TERRA ! ELE ESTÁ CONOSCO EM TODO O TEMPO 💓 enquanto zombavam …. Os muros eram reconstruídos…. Levantados …,,,,1.32,Let us follow firm in God's work on earth!He is with us all the time 💓 as they mocked….The walls were rebuilt….Raised…,0.8832,Nan,0.0
655,Michelle Bolsonaro,michellebolsonaro,5404726.0,2022-11-03 09:32:46 EDT,2022-11-03,09:32:46,Photo,"92,873",90898,1975,0,False,https://www.instagram.com/p/CkgCc2Srbg_/,https://www.instagram.com/p/CkgCc2Srbg_/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/313815998_925889228392493_4123142191809765065_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=5iBP6LUrm9EAX_ZVxNX&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDX8pAhr2jKoqwv_HfwLGdqNKgk_6W0bu1UrVDTIE6cag&oe=6447CD27,,"#Repost @patria.voluntaria
・・・
Mais um novembro se inicia e, assim como nos anos anteriores, o Pátria Voluntária participa da mobilização em torno do #novembroazul, uma iniciativa que busca conscientizar toda a sociedade sobre a saúde da população masculina.

O objetivo é alertar para a prevenção de doenças (com destaque para o câncer de próstata) por meio da adoção de hábitos saudáveis, como: praticar exercícios, ter uma alimentação equilibrada, não fumar, cuidar da saúde mental e fazer o exame da próstata.

Além disso, fazer check-up regularmente é a melhor forma de prevenir e evitar que eventuais doenças sejam tratadas apenas em estágios mais avançados. #NovembroAzul #Saúde #BoraFazerOBem

#ParaTodosVerem: esta imagem possui recurso de texto alternativo.",,,,2.89,"#Repost @Patria.voluntaria
・ ・ ・
Another November begins and, as in previous years, the voluntary homeland participates in the mobilization around #NoveMmbroAzul, an initiative that seeks to make the whole society aware of the health of the male population.

The goal is to warn of disease prevention (especially prostate cancer) through the adoption of healthy habits, such as: exercising, having a balanced diet, not smoking, taking care of mental health and taking the prostate examination.

In addition, checking up regularly is the best way to prevent and prevent any diseases from being treated only at more advanced stages.#NOVEMBERAZUL #HEALTH #BRAZEOBEM

#Paratodosvere: This image has alternative text feature.",0.1746,Nan,0.0
656,Rodrigo Constantino,rodrigoconstantino1976,1378919.0,2022-11-03 09:05:12 EDT,2022-11-03,09:05:12,Photo,"42,553",40956,1597,0,False,https://www.instagram.com/p/Ckf_S3IOPx3/,https://www.instagram.com/p/Ckf_S3IOPx3/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/313905643_533176325301498_124696798047168226_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=rMEMqvsob28AX8seDIi&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDWzsP-gv7BMIQp1GuRoQ1cta5BfcMaymj3ANR3RUIyjQ&oe=6391B02E,,Bom dia!,"Rodrigo Constantino @rodrigoconstantino1976 Bom dia. Pra velha imprensa, acabou mesmo o ""terrível orçamento secreto"", num passe de mágica eis que temos as inocentes ""emendas de relator""... uoL ASSINE Centrão e aliados de Lula avaliam novas regras para emendas de relator Na campanha, petista defendeu fim do orçamento secreto, que será julgado pelo STF",,,1.05,Good morning!,0.4926,"Rodrigo Constantino @Rodrigoconstantino1976 Good morning.For the old press, the ""terrible secret budget"" ended, magic, behold, we have the innocent ""rapporteur amendments"" ... UOL Signs Centrão and Lula's allies evaluate new rules for rapporteur amendments in the campaign, Petista defended Endof the secret budget, which will be judged by the STF",0.296
